longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room ,population_per_household
-122.28,37.87,0.9999999999999999,1813.0,353.0,0.02312284537122677,339.0,0.21121087984993314,0.3643304563692521,NEAR BAY,5.348082595870206,0.1947049089906233,2.4424778761061945
-122.13,37.7,0.39215686274509803,4124.0,1054.0,0.060511785644216484,998.0,0.14704624763796365,0.42907245743316524,NEAR BAY,4.132264529058117,0.2555771096023278,2.1663326653306614
-118.13,33.79,0.6862745098039215,1245.0,211.0,0.014153984136326691,221.0,0.334078150646198,0.9599981031006058,NEAR OCEAN,5.633484162895928,0.16947791164658635,2.2986425339366514
-118.19,34.06,0.7058823529411764,1715.0,456.0,0.05742873959471958,440.0,0.12500517234245045,0.2084548104956268,<1H OCEAN,3.897727272727273,0.26588921282798833,4.663636363636364
-117.9,33.8,0.411764705882353,2964.0,829.0,0.07388099442248942,771.0,0.1367843202162729,0.2938152832359454,<1H OCEAN,3.8443579766536966,0.27968960863697706,3.4228274967574577
-122.06,37.64,0.7058823529411764,1468.0,304.0,0.02900866055662995,282.0,0.2527758237817409,0.29525857625329377,NEAR BAY,5.205673758865248,0.20708446866485014,3.6808510638297873
-118.48,34.15,0.588235294117647,2536.0,429.0,0.02766333137139494,424.0,0.34200907573688644,0.9907196258984499,<1H OCEAN,5.981132075471698,0.1691640378548896,2.3349056603773586
-117.71,33.49,0.0784313725490196,1680.0,254.0,0.017209002494464533,231.0,0.5574474834829866,0.7890709729032046,<1H OCEAN,7.2727272727272725,0.15119047619047618,2.670995670995671
-117.84,33.98,0.49019607843137253,3638.0,557.0,0.05577510580453488,593.0,0.3867325967917684,0.4251549478146482,<1H OCEAN,6.134907251264756,0.15310610225398572,3.360876897133221
-121.81,39.71,0.3333333333333333,1222.0,250.0,0.019759522408139243,281.0,0.1054399249665522,0.20969191879621116,INLAND,4.3487544483985765,0.20458265139116202,2.5195729537366547
-121.14,38.82,0.411764705882353,1816.0,278.0,0.023234956136663022,278.0,0.3151749631039572,0.4494847443928066,INLAND,6.532374100719425,0.15308370044052863,2.9928057553956835
-122.26,38.11,0.9999999999999999,1560.0,353.0,0.01869447013649486,287.0,0.08559881932663,0.17196011562838917,NEAR BAY,5.435540069686411,0.22628205128205128,2.3344947735191637
-122.08,37.88,0.49019607843137253,2947.0,435.0,0.023038762297149584,626.0,0.16779768554916485,0.14433136358200585,NEAR BAY,4.707667731629393,0.1476077366813709,1.317891373801917
-122.09,37.35,0.5686274509803921,1502.0,186.0,0.013957790296813252,180.0,0.6569564557730239,1.0,NEAR BAY,8.344444444444445,0.12383488681757657,2.783333333333333
-121.43,38.64,0.6470588235294117,2010.0,411.0,0.041985481655876004,422.0,0.10632956786802943,0.10495008268007142,INLAND,4.76303317535545,0.2044776119402985,3.556872037914692
-121.53,38.57,0.6470588235294117,3395.0,592.0,0.04246195240898007,627.0,0.24712762582585074,0.21340324369796412,INLAND,5.414673046251994,0.1743740795287187,2.4210526315789473
-119.19,34.2,0.6862745098039215,1293.0,312.0,0.031531152778945595,335.0,0.11408808154370285,0.492577350196494,NEAR OCEAN,3.8597014925373134,0.24129930394431554,3.3671641791044777
-118.19,34.21,0.7843137254901961,1602.0,228.0,0.018974747050085485,225.0,0.41744941449083467,1.0,<1H OCEAN,7.12,0.14232209737827714,3.022222222222222
-119.77,36.74,0.37254901960784315,1855.0,519.0,0.030494128198660275,443.0,0.07274382422311416,0.1626818033740067,INLAND,4.187358916478555,0.27978436657681943,2.4627539503386005
-119.79,36.73,0.9999999999999999,112.0,28.0,0.005325261358221923,40.0,0.10172963131543016,0.06701209479548538,INLAND,2.8,0.25,4.825
-118.19,34.13,0.9607843137254901,1309.0,302.0,0.024664368395975224,293.0,0.18129405111653635,0.37732009352538753,<1H OCEAN,4.467576791808874,0.23071046600458364,3.013651877133106
-122.43,37.77,0.9999999999999999,2685.0,629.0,0.032708315816026234,614.0,0.21996248327609275,0.8325759481404201,NEAR BAY,4.372964169381108,0.23426443202979516,1.9055374592833876
-121.47,38.58,0.9999999999999999,2035.0,483.0,0.02525294991451554,459.0,0.1515634267113557,0.1944342497556711,INLAND,4.4335511982570806,0.23734643734643734,1.9694989106753813
-122.06,37.33,0.43137254901960786,4507.0,751.0,0.0606519241010118,722.0,0.4489800140687715,1.0,<1H OCEAN,6.242382271468144,0.16662968715331705,3.0013850415512464
-118.24,34.16,0.7647058823529411,2549.0,591.0,0.03231592813699936,546.0,0.1954042013213611,0.7408237491804158,<1H OCEAN,4.668498168498169,0.2318556296586897,2.1172161172161172
-118.28,33.97,0.6470588235294117,2771.0,802.0,0.07788895428683539,715.0,0.08036440876677564,0.1731972239289735,<1H OCEAN,3.8755244755244753,0.28942619992782387,3.890909090909091
-121.88,37.37,0.0392156862745098,4430.0,841.0,0.0716387791137644,801.0,0.3859257113694984,0.5313400769481363,<1H OCEAN,5.5305867665418225,0.18984198645598194,3.194756554307116
-118.43,34.03,0.6862745098039215,1552.0,388.0,0.02421592533423022,352.0,0.21701769630763718,0.6839167673535367,<1H OCEAN,4.409090909090909,0.25,2.4630681818181817
-117.08,32.77,0.47058823529411764,3911.0,849.0,0.04419966927324196,767.0,0.1570943849050358,0.3486604178951839,NEAR OCEAN,5.0990873533246415,0.21708003068268986,2.0599739243807043
-122.02,37.38,0.6078431372549019,1889.0,487.0,0.03694049721124471,508.0,0.19016979076150675,0.4936082737803143,<1H OCEAN,3.718503937007874,0.25780836421386977,2.6003937007874014
-122.55,37.79,0.6078431372549019,2131.0,625.0,0.03436194960621094,572.0,0.16690804264768766,0.6334015117463434,NEAR OCEAN,3.7255244755244754,0.29328953542937586,2.1486013986013988
-122.39,37.58,0.6862745098039215,6026.0,852.0,0.06477199473079402,892.0,0.5103239955310962,1.0,NEAR OCEAN,6.755605381165919,0.14138732160637238,2.594170403587444
-118.19,33.95,0.8039215686274509,1651.0,463.0,0.04361108775470164,436.0,0.1302257899891036,0.2744339198601243,<1H OCEAN,3.786697247706422,0.28043609933373714,3.5756880733944953
-118.13,33.96,0.6862745098039215,1933.0,341.0,0.02676644524790493,335.0,0.2740169101115847,0.5175257009249447,<1H OCEAN,5.7701492537313435,0.17640972581479566,2.8597014925373134
-124.17,40.8,0.9999999999999999,1557.0,344.0,0.02116090697609238,319.0,0.09330905780609923,0.09793980231009355,NEAR OCEAN,4.8808777429467085,0.22093770070648683,2.376175548589342
-119.24,35.77,0.5294117647058824,1737.0,521.0,0.04935676448330951,514.0,0.08837119488007064,0.10886759229858844,INLAND,3.3793774319066148,0.2999424294761082,3.431906614785992
-116.93,32.83,0.39215686274509803,1283.0,278.0,0.019086857815521736,289.0,0.12554309595729718,0.3061863662417887,<1H OCEAN,4.439446366782007,0.2166796570537802,2.366782006920415
-117.65,34.11,0.5490196078431372,2927.0,634.0,0.04784326914992012,623.0,0.2153073750706887,0.33319656413787985,INLAND,4.698234349919743,0.21660403143149984,2.744783306581059
-122.0,37.98,0.6078431372549019,1013.0,169.0,0.012135990358474173,173.0,0.31805768196300743,0.4369074766701993,INLAND,5.855491329479769,0.16683119447186576,2.520231213872832
-118.32,33.99,0.9215686274509803,1260.0,284.0,0.02208582079094145,280.0,0.1163846015917022,0.20659914804475032,<1H OCEAN,4.5,0.2253968253968254,2.825
-121.41,36.84,0.43137254901960786,1771.0,356.0,0.030886515877687155,338.0,0.22103143404918552,0.36536137995307233,INLAND,5.239644970414201,0.2010163749294184,3.269230769230769
-118.03,33.96,0.7058823529411764,1180.0,256.0,0.017124919420387342,242.0,0.18048716569426632,0.3084543981261933,<1H OCEAN,4.87603305785124,0.21694915254237288,2.5371900826446283
-118.24,33.97,0.7843137254901961,1182.0,346.0,0.04599344152022198,346.0,0.11361222603826156,0.20639296332798626,<1H OCEAN,3.4161849710982657,0.2927241962774958,4.7514450867052025
-118.31,33.94,0.7647058823529411,1917.0,438.0,0.028532189803525884,383.0,0.1203362712238452,0.32989760866965495,<1H OCEAN,5.005221932114883,0.22848200312989045,2.6657963446475197
-117.69,33.51,0.058823529411764705,1223.0,275.0,0.014069901062249503,244.0,0.2869477662377071,0.32577391433437386,<1H OCEAN,5.012295081967213,0.22485690923957483,2.069672131147541
-118.18,34.2,0.8431372549019608,1473.0,250.0,0.01863841475377673,239.0,0.5668956290258066,0.8265965913542626,<1H OCEAN,6.163179916317992,0.1697216564833673,2.794979079497908
-117.34,33.21,0.43137254901960786,2062.0,376.0,0.03640797107542252,379.0,0.2421345912470173,0.269485486657787,NEAR OCEAN,5.440633245382585,0.18234723569350145,3.4353562005277043
-118.27,34.01,0.6666666666666666,1193.0,355.0,0.04991731831049077,341.0,0.09415732196797287,0.2084548104956268,<1H OCEAN,3.498533724340176,0.297569153394803,5.231671554252199
-118.31,33.93,0.6666666666666666,1580.0,266.0,0.025869559124414923,282.0,0.31485082964372907,0.2948462068197657,<1H OCEAN,5.602836879432624,0.16835443037974684,3.2836879432624113
-117.25,33.39,0.411764705882353,2699.0,543.0,0.039855377112587236,491.0,0.1293154577178246,0.25216597044960637,<1H OCEAN,5.4969450101833,0.20118562430529827,2.9022403258655802
-118.28,33.79,0.6862745098039215,1989.0,458.0,0.04666610611283949,455.0,0.19316974938276715,0.31546467849617116,<1H OCEAN,4.371428571428571,0.2302664655605832,3.665934065934066
-118.12,34.11,0.9215686274509803,2124.0,319.0,0.021917654642787075,319.0,0.32504379249941384,0.7105145958160998,<1H OCEAN,6.658307210031348,0.1501883239171375,2.4608150470219434
-118.19,34.14,0.7254901960784313,1826.0,300.0,0.022141876173659574,297.0,0.3307747479345113,0.5701028036997786,<1H OCEAN,6.148148148148148,0.16429353778751368,2.67003367003367
-117.29,35.54,0.6666666666666666,7922.0,1636.0,0.09607892597886712,1329.0,0.20100412408104718,0.052372979905237496,INLAND,5.9608728367193375,0.20651350669022975,2.581640331075997
-120.84,35.37,0.6470588235294117,3279.0,714.0,0.03907060175453348,646.0,0.14174287251210332,0.3814437878606686,NEAR OCEAN,5.075851393188855,0.21774931381518756,2.1625386996904026
-117.31,34.15,0.6470588235294117,2037.0,385.0,0.0334090081000028,391.0,0.23607950235169173,0.16701168242605186,INLAND,5.209718670076726,0.18900343642611683,3.0562659846547313
-118.38,34.11,0.7254901960784313,2601.0,523.0,0.024300008408307407,474.0,0.4560971572805893,0.828246069088375,<1H OCEAN,5.487341772151899,0.20107650903498656,1.8354430379746836
-122.0,37.95,0.1568627450980392,2214.0,256.0,0.023683399198408027,239.0,0.4354836485014,0.6684529135962326,INLAND,9.263598326359833,0.11562782294489611,3.5481171548117154
-122.14,37.45,0.9215686274509803,2074.0,297.0,0.01953530087726674,279.0,0.5658680569923173,1.0,NEAR BAY,7.433691756272402,0.14320154291224688,2.5089605734767026
-120.74,37.33,0.5686274509803921,2390.0,470.0,0.03940693405084223,428.0,0.11368808706086815,0.13670252906173583,INLAND,5.58411214953271,0.19665271966527198,3.292056074766355
-118.02,33.77,0.6274509803921569,2683.0,436.0,0.0425180077916982,456.0,0.31097502103419267,0.4051550302885349,<1H OCEAN,5.883771929824562,0.16250465896384644,3.3333333333333335
-122.48,37.78,0.9999999999999999,3047.0,641.0,0.03991143249530536,620.0,0.20609370905228896,0.6643292192609516,NEAR BAY,4.914516129032258,0.21037085658024285,2.3016129032258066
-122.11,37.4,0.588235294117647,2836.0,490.0,0.031811429692536225,481.0,0.30703024785865024,1.0,NEAR BAY,5.896049896049896,0.17277856135401976,2.365904365904366
-117.74,34.09,0.5686274509803921,3199.0,591.0,0.061352616384988366,563.0,0.20601095157308175,0.2503103079987299,INLAND,5.682060390763765,0.18474523288527664,3.8934280639431615
-118.56,34.19,0.6470588235294117,2185.0,372.0,0.027551220605958687,347.0,0.2974165873574158,0.5189689939422931,<1H OCEAN,6.296829971181556,0.17025171624713958,2.84149855907781
-118.52,34.46,0.0784313725490196,15341.0,2527.0,0.203677233106309,2320.0,0.38814637039489114,0.45608265532925635,<1H OCEAN,6.6125,0.1647219868326706,3.1336206896551726
-117.25,33.3,0.25490196078431376,2513.0,351.0,0.03217578968020404,357.0,0.40037378794775247,0.7092774875155154,<1H OCEAN,7.03921568627451,0.13967369677676084,3.224089635854342
-118.35,34.02,0.6470588235294117,3978.0,1073.0,0.07629137587936881,1035.0,0.08705397166935629,0.31525849377940707,<1H OCEAN,3.8434782608695652,0.2697335344394168,2.632850241545894
-118.24,33.98,0.7058823529411764,1196.0,364.0,0.0453768323103226,327.0,0.11207431621632806,0.1936095108886149,<1H OCEAN,3.6574923547400613,0.30434782608695654,4.960244648318043
-118.1,34.06,0.6862745098039215,1463.0,369.0,0.04173323243364444,366.0,0.18965945297306247,0.33855736677374526,<1H OCEAN,3.9972677595628414,0.2522214627477785,4.076502732240437
-120.3,38.9,0.19607843137254904,1961.0,435.0,0.0030830460494969025,53.0,0.029158218507330927,0.16598075884223157,INLAND,37.0,0.22182559918408976,2.1320754716981134
-122.25,37.82,0.9999999999999999,2474.0,403.0,0.03085848818632809,398.0,0.37124315526682394,0.6715456843476935,NEAR BAY,6.21608040201005,0.16289409862570736,2.7738693467336684
-116.56,34.06,0.27450980392156865,6928.0,1529.0,0.07189102833599596,1075.0,0.14072909339181533,0.11257891720034144,INLAND,6.444651162790698,0.2206986143187067,2.388837209302326
-118.38,33.81,0.7450980392156862,2400.0,373.0,0.024496202247820845,372.0,0.3611122605205446,1.0,NEAR OCEAN,6.451612903225806,0.15541666666666668,2.35752688172043
-121.05,39.23,0.37254901960784315,1634.0,374.0,0.02942907592701589,390.0,0.0711300533785741,0.28845448060008,INLAND,4.18974358974359,0.22888616891064872,2.7
-122.01,37.56,0.45098039215686275,2563.0,485.0,0.03282042658146248,501.0,0.22882443000786196,0.4146395272596814,NEAR BAY,5.115768463073852,0.18923136948888022,2.343313373253493
-117.34,34.11,0.5490196078431372,2912.0,566.0,0.06124050561955212,518.0,0.19073530020275586,0.1558777077207929,INLAND,5.621621621621622,0.19436813186813187,4.223938223938224
-118.44,34.2,0.5294117647058824,1732.0,435.0,0.03349309117407999,417.0,0.1670321788664984,0.46659807588422314,<1H OCEAN,4.15347721822542,0.25115473441108543,2.8729016786570742
-118.42,33.97,0.8431372549019608,1462.0,240.0,0.01566747946971608,237.0,0.30603715810816406,0.7220609399548868,<1H OCEAN,6.168776371308017,0.16415868673050615,2.371308016877637
-124.15,40.8,0.9019607843137254,1486.0,335.0,0.02135710081560582,329.0,0.08655742679411318,0.12185722945472388,NEAR OCEAN,4.5167173252279635,0.22543741588156124,2.325227963525836
-118.42,34.02,0.6470588235294117,2243.0,444.0,0.02718686061829087,413.0,0.30811299154494426,0.8228852664525095,<1H OCEAN,5.4309927360774815,0.19794917521176994,2.3559322033898304
-117.27,34.5,0.11764705882352942,2045.0,342.0,0.02452422993917991,292.0,0.3813533606433015,0.3692788895715894,INLAND,7.0034246575342465,0.16723716381418094,3.006849315068493
-122.29,38.3,0.9999999999999999,1219.0,288.0,0.023655371507048963,283.0,0.08063337057419899,0.3470109401610715,NEAR BAY,4.307420494699647,0.23625922887612796,2.9929328621908127
-118.42,34.02,0.411764705882353,3292.0,1134.0,0.04630174612517167,898.0,0.18445952469621107,0.6882466464055819,<1H OCEAN,3.665924276169265,0.3444714459295261,1.8429844097995545
-122.69,38.34,0.21568627450980393,3876.0,782.0,0.06006334258247148,764.0,0.24720348684845728,0.31010387586030574,<1H OCEAN,5.0732984293193715,0.20175438596491227,2.8089005235602094
-122.16,37.74,0.9019607843137254,824.0,223.0,0.01485467642030326,166.0,0.14655659921932113,0.17154774619486104,NEAR BAY,4.963855421686747,0.27063106796116504,3.210843373493976
-121.37,38.68,0.5490196078431372,3757.0,646.0,0.0565879088539477,611.0,0.20985917435621582,0.1509292745184556,INLAND,6.148936170212766,0.17194570135746606,3.309328968903437
-117.24,32.79,0.37254901960784315,961.0,278.0,0.014630454889430758,254.0,0.1850939987034662,0.4758763881386056,NEAR OCEAN,3.783464566929134,0.2892819979188345,2.0669291338582676
-118.41,33.89,0.6470588235294117,2959.0,639.0,0.03195156814933154,593.0,0.40331167845960747,1.0,<1H OCEAN,4.989881956155143,0.21595133491044272,1.9274873524451939
-118.23,33.96,0.7450980392156862,405.0,163.0,0.01914291319823986,164.0,0.08241955283375403,0.16453746582488318,<1H OCEAN,2.4695121951219514,0.4024691358024691,4.182926829268292
-122.14,37.69,0.7058823529411764,2141.0,535.0,0.030550183581378402,555.0,0.17212866029434076,0.3369078890396328,NEAR BAY,3.857657657657658,0.24988323213451658,1.9693693693693695
-117.66,33.62,0.29411764705882354,5175.0,799.0,0.07606715434849631,813.0,0.38960841919421807,0.5006185541502922,<1H OCEAN,6.365313653136531,0.15439613526570048,3.341943419434194
-118.35,34.28,0.5686274509803921,3214.0,513.0,0.047562992236329496,533.0,0.2892718721121088,0.4808248213409429,<1H OCEAN,6.030018761726079,0.15961418792781581,3.189493433395872
-122.06,37.38,0.39215686274509803,1798.0,399.0,0.023375094593458337,410.0,0.3586157432311279,0.938142523123616,NEAR BAY,4.385365853658537,0.22191323692992213,2.0414634146341464
-118.36,33.98,0.5490196078431372,2861.0,816.0,0.047983407606715434,775.0,0.1566392187693963,0.3008255636059233,<1H OCEAN,3.6916129032258063,0.28521495980426426,2.2129032258064516
-122.54,37.93,0.8235294117647058,2998.0,470.0,0.027102777544213683,430.0,0.3474848622777617,0.8593799613197471,NEAR BAY,6.972093023255814,0.15677118078719146,2.255813953488372
-118.31,33.96,0.8823529411764706,1686.0,303.0,0.024300008408307407,320.0,0.20443855946814532,0.25010412328196585,<1H OCEAN,5.26875,0.1797153024911032,2.71875
-118.27,34.16,0.8627450980392156,1865.0,360.0,0.02718686061829087,349.0,0.21784527109970897,0.6313396645787028,<1H OCEAN,5.343839541547278,0.19302949061662197,2.7879656160458453
-121.02,37.66,0.6862745098039215,3495.0,641.0,0.04722665994002074,684.0,0.18323195542130455,0.19567135805625543,INLAND,5.109649122807017,0.18340486409155937,2.4678362573099415
-117.03,33.0,0.09803921568627451,6139.0,793.0,0.07539448975587881,770.0,0.5004758555054414,0.767833947076507,<1H OCEAN,7.972727272727273,0.12917413259488517,3.4974025974025973
-122.6,38.48,0.3137254901960784,1528.0,264.0,0.01690069788951484,251.0,0.4207183349195184,0.6731951620818059,<1H OCEAN,6.087649402390438,0.17277486910994763,2.414342629482072
-118.2,34.07,0.39215686274509803,1353.0,380.0,0.04722665994002074,367.0,0.10301926869974208,0.2569082189351796,<1H OCEAN,3.6866485013623977,0.28085735402808576,4.599455040871935
-122.51,37.76,0.8235294117647058,2527.0,619.0,0.0372488018161944,558.0,0.1756251637908443,0.5344328476995972,NEAR OCEAN,4.528673835125448,0.2449544914918876,2.3870967741935485
-119.85,37.1,0.13725490196078433,828.0,168.0,0.01149135345721573,146.0,0.1982800237238107,0.1354654207611515,INLAND,5.671232876712328,0.2028985507246377,2.828767123287671
-122.09,37.38,0.6862745098039215,2587.0,416.0,0.029485131309734017,410.0,0.39307044040771855,0.8086585209957897,NEAR BAY,6.309756097560975,0.16080402010050251,2.573170731707317
-118.38,33.81,0.6274509803921569,2349.0,407.0,0.026654334482468678,373.0,0.413490848402091,0.9661836446035275,NEAR OCEAN,6.297587131367292,0.17326521924223073,2.557640750670241
-119.43,36.63,0.47058823529411764,1784.0,312.0,0.02525294991451554,303.0,0.2155211652253073,0.19092910957068218,INLAND,5.887788778877888,0.17488789237668162,2.9834983498349836
-119.5,35.27,0.43137254901960786,3827.0,696.0,0.05577510580453488,617.0,0.17753548226921007,0.08845530533894705,INLAND,6.2025931928687195,0.18186569114188658,3.2301458670988654
-122.44,37.72,0.9999999999999999,1775.0,347.0,0.030802432803609968,367.0,0.2629343043544227,0.5199999175261133,NEAR BAY,4.836512261580381,0.19549295774647887,3.002724795640327
-117.83,33.88,0.43137254901960786,2365.0,355.0,0.03380139577902968,347.0,0.38022234176080333,0.5039175096185171,<1H OCEAN,6.815561959654179,0.15010570824524314,3.484149855907781
-117.09,32.76,0.588235294117647,1235.0,387.0,0.022786513074918018,397.0,0.07253693052509622,0.22165063236852633,NEAR OCEAN,3.110831234256927,0.3133603238866397,2.0554156171284634
-118.47,34.26,0.6470588235294117,1300.0,289.0,0.018133916309313602,291.0,0.23362436380187862,0.3797943101265562,<1H OCEAN,4.4673539518900345,0.22230769230769232,2.2336769759450172
-121.96,37.95,0.47058823529411764,4026.0,791.0,0.051767145940188906,709.0,0.2516103226162398,0.34268106110902635,INLAND,5.678420310296191,0.1964729259811227,2.609308885754584
-121.93,36.63,0.7843137254901961,1049.0,198.0,0.011911768827601671,183.0,0.2660101239982897,0.5618554150292164,NEAR OCEAN,5.73224043715847,0.18875119161105816,2.33879781420765
-118.46,34.3,0.6078431372549019,2424.0,476.0,0.06412735782953558,419.0,0.24370698335195373,0.295877130403586,<1H OCEAN,5.785202863961814,0.19636963696369636,5.4677804295942725
-122.18,37.44,0.8431372549019608,2237.0,347.0,0.026486168334314303,346.0,0.5340409097805549,1.0,NEAR OCEAN,6.465317919075145,0.1551184622261958,2.739884393063584
-120.41,34.88,0.058823529411764705,3680.0,559.0,0.04694638302643011,569.0,0.3147542792513207,0.38494892804565756,<1H OCEAN,6.467486818980668,0.15190217391304348,2.9490333919156413
-122.35,37.96,0.5490196078431372,1899.0,524.0,0.03794949410017097,443.0,0.09483317471483153,0.1694858990272205,NEAR BAY,4.286681715575621,0.27593470247498686,3.0632054176072234
-122.63,38.26,0.11764705882352942,7808.0,1390.0,0.09944224894195465,1392.0,0.28323747258658505,0.3861860363462419,<1H OCEAN,5.609195402298851,0.17802254098360656,2.5510057471264367
-118.29,34.07,0.411764705882353,492.0,269.0,0.017685473247568598,261.0,0.07866788044302839,0.5876285046247233,<1H OCEAN,1.8850574712643677,0.5467479674796748,2.42911877394636
-121.25,38.72,0.1764705882352941,7277.0,1168.0,0.09820903052215589,1131.0,0.27483069199045534,0.3389697362072734,INLAND,6.4341290893015035,0.16050570289954652,3.1007957559681696
-122.43,37.77,0.9999999999999999,1862.0,472.0,0.024356063791025534,471.0,0.19297664859795038,0.428247718566109,NEAR BAY,3.9532908704883227,0.2534908700322234,1.851380042462845
-117.93,33.84,0.6470588235294117,2160.0,298.0,0.023795509963844278,305.0,0.3829740279444422,0.5610306761621602,<1H OCEAN,7.081967213114754,0.13796296296296295,2.7934426229508196
-117.92,33.67,0.25490196078431376,6224.0,1679.0,0.08814708932425236,1589.0,0.25566543909739176,0.8575242988688707,<1H OCEAN,3.9169288860918816,0.26976221079691515,1.9811202013845186
-118.29,33.84,0.19607843137254904,2274.0,617.0,0.05308444743406485,622.0,0.20754886139501527,0.30494925794120437,<1H OCEAN,3.6559485530546625,0.27132805628847845,3.04983922829582
-118.29,33.9,0.8039215686274509,1273.0,309.0,0.033633229630875304,348.0,0.27335485027792716,0.3030935954903279,<1H OCEAN,3.6580459770114944,0.24273369992144542,3.456896551724138
-117.85,33.81,0.6078431372549019,1766.0,322.0,0.024468174556461785,330.0,0.24425869988000165,0.4525775151442674,<1H OCEAN,5.351515151515152,0.1823329558323896,2.6545454545454548
-118.1,33.85,0.6862745098039215,1473.0,253.0,0.019899660864934554,257.0,0.3758155059930208,0.4391755085546039,<1H OCEAN,5.7315175097276265,0.17175831636116767,2.77431906614786
-118.44,34.16,0.6666666666666666,3080.0,642.0,0.038089632556966284,623.0,0.24978276161708118,0.6463911489024788,<1H OCEAN,4.943820224719101,0.20844155844155843,2.186195826645265
-123.23,39.77,0.47058823529411764,2075.0,435.0,0.027691359062754002,377.0,0.050219996965559094,0.09340373854128436,INLAND,5.503978779840849,0.20963855421686747,2.6286472148541113
-122.43,37.73,0.9999999999999999,3602.0,738.0,0.06353877631099526,647.0,0.23403125474131392,0.48824747114444883,NEAR BAY,5.567233384853169,0.2048861743475847,3.508500772797527
-117.72,34.09,0.6862745098039215,1473.0,328.0,0.021917654642787075,299.0,0.19011461910870198,0.2820627543803943,INLAND,4.926421404682274,0.22267481330617786,2.6254180602006687
-119.87,36.54,0.6470588235294117,1370.0,287.0,0.022842568457636145,269.0,0.1313430159584006,0.11855827398649901,INLAND,5.092936802973978,0.20948905109489052,3.04089219330855
-118.22,33.79,0.5294117647058824,3008.0,629.0,0.07102216990386502,596.0,0.12414311526737563,0.2525783398831345,NEAR OCEAN,5.046979865771812,0.2091090425531915,4.256711409395973
-122.09,37.36,0.7058823529411764,2269.0,325.0,0.025981669889851174,321.0,0.4846484876070676,1.0,NEAR BAY,7.068535825545172,0.14323490524460114,2.897196261682243
-122.21,37.79,0.8627450980392156,2115.0,533.0,0.042798284705288826,474.0,0.1321912801202742,0.25649584950165155,NEAR BAY,4.462025316455696,0.2520094562647754,3.2278481012658227
-122.16,37.46,0.8627450980392156,2068.0,348.0,0.023571288432971776,366.0,0.39496696597288317,0.8305141009727796,NEAR BAY,5.6502732240437155,0.16827852998065765,2.3060109289617485
-118.27,34.18,0.9999999999999999,3034.0,406.0,0.03237198351971748,399.0,0.3998358643329058,0.9966989826846075,<1H OCEAN,7.6040100250626566,0.13381674357284112,2.9022556390977443
-117.82,34.05,0.39215686274509803,4031.0,923.0,0.07161075142240533,834.0,0.18373539675314826,0.21092902709679548,<1H OCEAN,4.833333333333333,0.22897544033738526,3.067146282973621
-117.89,33.77,0.5490196078431372,2577.0,445.0,0.051739118248829846,470.0,0.2740169101115847,0.3707221825889378,<1H OCEAN,5.482978723404256,0.1726814124951494,3.9340425531914893
-122.01,37.98,0.6470588235294117,1256.0,267.0,0.01779758401300485,252.0,0.24487938097405554,0.3010317483226873,NEAR BAY,4.984126984126984,0.2125796178343949,2.5317460317460316
-118.1,34.05,0.49019607843137253,1495.0,328.0,0.03623980492726814,304.0,0.16641839422904514,0.2830936779642146,<1H OCEAN,4.917763157894737,0.2193979933110368,4.2631578947368425
-118.2,33.88,0.7647058823529411,1699.0,346.0,0.033212814260489366,329.0,0.255748196576599,0.27278444212601183,<1H OCEAN,5.164133738601824,0.20364920541494996,3.6109422492401215
-121.25,38.67,0.25490196078431376,6155.0,1034.0,0.06737857002718686,941.0,0.2569826623081061,0.47278361738714475,INLAND,6.540913921360255,0.16799350121852152,2.5579171094580233
-122.02,37.4,0.6666666666666666,2348.0,531.0,0.04125676168054037,498.0,0.2655204755796472,0.507216465086742,<1H OCEAN,4.714859437751004,0.22614991482112437,2.961847389558233
-122.17,37.76,0.9019607843137254,2118.0,413.0,0.026962639087418368,382.0,0.11615701852388245,0.19154766372097434,NEAR BAY,5.544502617801047,0.19499527856468366,2.526178010471204
-119.29,34.26,0.6078431372549019,3295.0,764.0,0.03758513411250315,600.0,0.21384532627136177,0.7845349091343954,NEAR OCEAN,5.491666666666666,0.23186646433990896,2.24
-118.14,33.91,0.7058823529411764,932.0,171.0,0.016115922531461085,175.0,0.26724458972979687,0.33525841130552037,<1H OCEAN,5.325714285714286,0.1834763948497854,3.302857142857143
-117.91,33.86,0.49019607843137253,2296.0,570.0,0.039575100198996606,527.0,0.13608777809961242,0.31092861472736194,<1H OCEAN,4.35673624288425,0.24825783972125434,2.685009487666034
-117.76,34.05,0.6862745098039215,3839.0,1004.0,0.13195437091846743,942.0,0.13006717148728986,0.20866099521239087,INLAND,4.075371549893843,0.26152643917686896,5.001061571125265
-118.36,33.9,0.7647058823529411,1271.0,276.0,0.020235993161243308,234.0,0.3134646418670088,0.447216712508402,<1H OCEAN,5.431623931623932,0.21715184893784423,3.0982905982905984
-119.33,36.28,0.29411764705882354,2624.0,527.0,0.030101740519633397,520.0,0.11207431621632806,0.18391882920070432,INLAND,5.046153846153846,0.20083841463414634,2.0711538461538463
